profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,9.238545625597432,0.01935395951485952,0.129223797776725,0.10824214552009995,0.002716049382716049,0.0011696620157495017,0.04758111790520044
