mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,160,0.5670824541908295,1.0063707413639134,2.220446049250313e-16,0.0,2.220446049250313e-16,8.516277607222329e-17,1.0,0.6827855965232283,7.963639038796756e-13
