mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.14352176936575953,0.845620159136972,2.220446049250313e-16,0.0,2.220446049250313e-16,9.121412916732177e-17,1.0,0.8071137320303259,7.788091638227753e-13
