profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,1.1056916267153585,2.6426120093322543,2.6426120093322556,0.48628725767820136,0.48628725767820163,5.707650195925138e-16,5.707650195925138e-14
gaussian,3.0140750185530507,2.6426120093322547,2.6426120093322556,0.4862872576782017,0.48628725767820125,9.132240313480228e-16,9.132240313480228e-14
oscillating,-5.297948673315151,2.6426120093322565,2.6426120093322556,0.4862872576781998,0.4862872576781997,2.2830600783700644e-16,2.2830600783700646e-14
