seed,n_sites,n_cases,t_final,gamma_deph,eta0,intercept_max_abs_residual,coef_dt_max_abs_residual,coef_dmu_max_abs_residual,coef_dt_dmu_max_abs_residual,fit_r2_max_abs_residual,intercept_mean_abs_residual,coef_dt_mean_abs_residual,coef_dmu_mean_abs_residual,coef_dt_dmu_mean_abs_residual,fit_r2_mean_abs_residual,max_residual_overall,mean_residual_overall,intercept_abs,intercept_abs_tol,intercept_rel_tol,intercept_scaled_tol,pass_intercept_tol,pass_intercept_scaled_tol,pass_all
20270228,4,16,0.8999999999999999,0.36481145222070915,0.569180260094367,-0.00011991699531684597,0.23892211005076724,0.002168348165815794,-0.011835634733861582,0.6030781345954288,-6.227989874020569e-05,0.02030885726609871,-0.0002197744720664877,0.168628699010261,0.8658043320076,0.05145488131210907,0.003280670911202251,0.00011991699531684597,0.002,0.08,0.004116390504968726,True,True,True
