eta0,corr_coh_sum,corr_absLambda_sum,R2_coh_features,R2_absLambda_only,coherence_features_better
0.5,0.21720969839310308,-0.08074927708358569,0.04991517034413351,-0.0005316474433754159,True
0.9,0.23678935151357627,-0.02591869064857811,0.05186033702767534,-0.0033372907429507492,True
1.5,0.22238778143903856,-0.04767492331782087,0.04835545397700214,0.0035100691417659924,True
