n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.019786474285812154,0.0004752001678815753,-0.0004752001678815753,0.019124205152119805,0.01912420515212136,0.002777777777777778,-0.019073434638747448,-0.18043622937255824,0.08625727460686196,0.17777777777777778
1,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.07914589714324861,0.004144025297607275,-0.004144025297607275,0.08014016281611841,0.0610159576639986,0.011111111111111112,-0.019073434638747448,-0.1784257978475158,0.08625727460686194,0.8888888888888888
2,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.0,0.0,-0.0,0.08014016281611841,0.0,0.0,-0.019073434638747448,-0.1784257978475158,0.08625727460686194,0.8888888888888888
3,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.059359422857436464,0.003668825129725697,-0.003668825129725697,0.11906229537510121,0.0389221325589828,0.008333333333333333,-0.019073434638747448,-0.17691797420373398,0.08625727460686194,1.4222222222222223
4,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.019786474285812154,0.002718424793962545,-0.002718424793962545,0.1328197033448981,0.013757407969796881,0.002777777777777778,-0.01907343463874745,-0.1764153663224734,0.08625727460686194,1.6
5,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.059359422857436464,0.008155274381887637,-0.008155274381887637,0.16924965202722547,0.03642994868232738,0.008333333333333333,-0.019073434638747448,-0.17490754267869155,0.08625727460686193,2.1333333333333333
6,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.03957294857162431,0.0009504003357631522,-0.0009504003357631522,0.19095429445354234,0.021704642426316867,0.005555555555555556,-0.019073434638747448,-0.17390232691617033,0.08625727460686193,2.488888888888889
7,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.07914589714324861,0.004144025297607275,-0.004144025297607275,0.23192766722909638,0.040973372775554046,0.011111111111111112,-0.019073434638747448,-0.1718918953911279,0.08625727460686196,3.2
8,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.019786474285812154,0.002718424793962546,-0.002718424793962546,0.24253651731709697,0.010608850088000582,0.002777777777777778,-0.01907343463874745,-0.17138928750986732,0.08625727460686196,3.3777777777777778
9,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.03957294857162431,0.0031936249618441217,-0.0031936249618441217,0.2621930942405563,0.019656576923459346,0.005555555555555556,-0.01907343463874745,-0.1703840717473461,0.08625727460686196,3.7333333333333334
10,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.0,0.0,-0.0,0.2621930942405563,0.0,0.0,-0.01907343463874745,-0.1703840717473461,0.08625727460686196,3.7333333333333334
11,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.03957294857162431,0.003193624961844122,-0.003193624961844122,0.28127586448991265,0.01908277024935634,0.005555555555555556,-0.01907343463874745,-0.16937885598482488,0.08625727460686194,4.088888888888889
12,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.059359422857436464,0.0014256005036447294,-0.0014256005036447294,0.30746969217238895,0.0261938276824763,0.008333333333333333,-0.019073434638747448,-0.16787103234104306,0.08625727460686194,4.622222222222222
13,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.0,0.0,-0.0,0.30746969217238895,0.0,0.0,-0.019073434638747448,-0.16787103234104306,0.08625727460686194,4.622222222222222
14,constant,0.03,2.0,64,0.14631452901682496,0.004389435870504749,360,0.03957294857162431,0.0031936249618441217,-0.0031936249618441217,0.32541990775567486,0.01795021558328591,0.005555555555555556,-0.019073434638747448,-0.16686581657852184,0.08625727460686193,4.977777777777778
