K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.6427545939369524,0.042207228025643556,0.042207228025643556,0.0,0.0
8,0.3213772969684762,0.04220722802564356,0.042207228025643556,1.644006069219056e-16,1.644006069219056e-14
16,0.1606886484842381,0.04220722802564356,0.042207228025643556,1.644006069219056e-16,1.644006069219056e-14
32,0.08034432424211906,0.042207228025643556,0.042207228025643556,0.0,0.0
64,0.04017216212105953,0.04220722802564355,0.042207228025643556,1.644006069219056e-16,1.644006069219056e-14
128,0.020086081060529764,0.04220722802564356,0.042207228025643556,1.644006069219056e-16,1.644006069219056e-14
