K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.7536831359000128,0.49267964713746387,0.49267964713746387,0.0,0.0
8,0.3768415679500064,0.4926796471374639,0.49267964713746387,1.1267189857300803e-16,1.1267189857300804e-14
16,0.1884207839750032,0.49267964713746387,0.49267964713746387,0.0,0.0
32,0.0942103919875016,0.4926796471374638,0.49267964713746387,1.1267189857300803e-16,1.1267189857300804e-14
64,0.0471051959937508,0.4926796471374638,0.49267964713746387,1.1267189857300803e-16,1.1267189857300804e-14
128,0.0235525979968754,0.4926796471374641,0.49267964713746387,4.506875942920321e-16,4.5068759429203214e-14
