n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.016869155162176994,0.003329370526096301,-0.003329370526096301,0.01912420515212276,0.019124205152121845,0.002777777777777778,-0.004683729726597488,-0.05147636800831609,0.07913831244703419,0.17777777777777778
1,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.016869155162176994,-0.0006117192622149815,0.0006117192622149815,0.0382406727516807,0.01911646759955794,0.002777777777777778,-0.004683729726597488,-0.051332979796593764,0.07913831244703419,0.35555555555555557
2,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.016869155162176994,-0.0006117192622149821,0.0006117192622149821,0.05349856351556913,0.015257890763888428,0.002777777777777778,-0.004683729726597487,-0.05118959158487143,0.07913831244703419,0.5333333333333333
3,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.06747662064870798,0.0014942127394513562,-0.0014942127394513562,0.10750206472586524,0.05400350121029611,0.011111111111111112,-0.004683729726597489,-0.05061603873798212,0.07913831244703419,1.2444444444444445
4,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.016869155162176994,-0.0006117192622149813,0.0006117192622149813,0.11906229537510392,0.011560230649238681,0.002777777777777778,-0.004683729726597488,-0.05047265052625979,0.07913831244703419,1.4222222222222223
5,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.016869155162176994,-0.0006117192622149824,0.0006117192622149824,0.1301495041139722,0.011087208738868273,0.002777777777777778,-0.004683729726597487,-0.05032926231453745,0.07913831244703419,1.6
6,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.050607465486530986,0.002105932001666339,-0.002105932001666339,0.16488925082919048,0.03473974671521829,0.008333333333333333,-0.004683729726597487,-0.049899097679370466,0.07913831244703419,2.1333333333333333
7,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.016869155162176994,-0.0006117192622149813,0.0006117192622149813,0.17488906912375235,0.009999818294561869,0.002777777777777778,-0.004683729726597487,-0.04975570946764814,0.0791383124470342,2.311111111111111
8,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.03373831032435399,-0.0012234385244299629,0.0012234385244299629,0.19405530772993462,0.019166238606182273,0.005555555555555556,-0.004683729726597487,-0.04946893304420348,0.0791383124470342,2.6666666666666665
9,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.03373831032435399,-0.0012234385244299633,0.0012234385244299633,0.21225907906533462,0.018203771335399993,0.005555555555555556,-0.004683729726597487,-0.04918215662075882,0.07913831244703418,3.022222222222222
10,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.03373831032435399,-0.0012234385244299637,0.0012234385244299637,0.229634083740377,0.017375004675042383,0.005555555555555556,-0.004683729726597488,-0.04889538019731417,0.07913831244703419,3.3777777777777778
11,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.050607465486530986,0.006047021789977622,-0.006047021789977622,0.26276700621574806,0.03313292247537106,0.008333333333333333,-0.004683729726597487,-0.048465215562147175,0.07913831244703419,3.911111111111111
12,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.016869155162176994,-0.0006117192622149824,0.0006117192622149824,0.27098784052502395,0.008220834309275893,0.002777777777777778,-0.004683729726597487,-0.04832182735042485,0.07913831244703419,4.088888888888889
13,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.0,0.0,-0.0,0.27098784052502395,0.0,0.0,-0.004683729726597487,-0.04832182735042485,0.07913831244703419,4.088888888888889
14,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.0,0.0,-0.0,0.27098784052502395,0.0,0.0,-0.004683729726597487,-0.04832182735042485,0.07913831244703419,4.088888888888889
15,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.050607465486530986,0.0021059320016663377,-0.0021059320016663377,0.298364326059416,0.027376485534392037,0.008333333333333333,-0.004683729726597487,-0.04789166271525786,0.07913831244703418,4.622222222222222
16,constant,0.03,2.0,64,0.15449181217720712,0.0046347543653162135,360,0.03373831032435399,-0.0012234385244299637,0.0012234385244299637,0.3137198634792509,0.01535553741983492,0.005555555555555556,-0.004683729726597487,-0.047604886291813205,0.07913831244703418,4.977777777777778
