seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270231,20,0.0,5.0,6,0.830984705889652,0.5865880749226797,128,0.7589015706950044,uniform,0.05884781128635708,0.04372079293496286,0.003797488460364842,0.0037481897770438085,1.1707960439452115e-16,8.736812986724396e-17,1.1216868439002734,0.8454380560997862,63.4,37.7,128.0,113.0,0.3322450090436118,0.01614991691675659,0.0027044300158629957,0.002353565699131975,1.6231673246269338,1.329941846074078,5.97165274088156,True,True,True
