sample,k,bond,dO_dt,div_x_j,src_deph,src_mu,residual,abs_residual
0,0,0,-0.0012786753591185818,0.00014358820453408178,-0.0008859216816269272,-0.000249165472957573,2.168404344971009e-19,2.168404344971009e-19
0,0,1,0.014243301600357215,0.0006162679981641668,0.011597712857382541,0.0032618567411388396,0.0,0.0
0,0,2,0.011018156523040688,-0.0007598562026982485,0.008006478298803856,0.0022518220215385844,0.0,0.0
0,1,0,0.29902351024603413,-0.0015518802745690579,0.2334830721974035,0.06398855777406162,-5.551115123125783e-17,5.551115123125783e-17
0,1,1,0.1348882897020242,0.032912817339783455,0.13406138565331502,0.033739721388492655,0.0,0.0
0,1,2,-0.20010635387384224,-0.031360937065214395,-0.17886498805982481,-0.0526023028792318,-2.7755575615628914e-17,2.7755575615628914e-17
0,2,0,-0.29502687847871323,0.002953133358123084,-0.189680209313805,-0.10239353580678515,0.0,0.0
0,2,1,0.21930433011322703,-0.00501561901505326,0.19198774383093206,0.022300967267241695,0.0,0.0
0,2,2,0.020614035331519252,0.002062485656930176,-0.03570035658992039,0.058376877578369825,-3.469446951953614e-18,3.469446951953614e-18
0,3,0,1.0931912517517421,0.021119754548292097,1.0770047799298665,0.03730622637016776,0.0,0.0
0,3,1,0.5621165293918122,-0.014031353254116518,0.5827655289367568,-0.034680352799061065,0.0,0.0
0,3,2,0.5318415590563421,-0.007088401294175579,0.5178134729395952,0.006939684822571246,1.1102230246251565e-16,1.1102230246251565e-16
1,0,0,-0.010101175624745648,-0.0028725456220677044,-0.010125831217025056,-0.0028478900297882965,0.0,0.0
1,0,1,0.004326607929844519,0.002803138216814866,0.005564679919343911,0.0015650662273154741,0.0,0.0
1,0,2,-0.009812025020885365,6.940740525283835e-05,-0.00760399423659124,-0.0021386233790412854,0.0,0.0
1,1,0,-0.386720504174454,0.19432173451195303,-0.1509108126952291,-0.041487956967271866,-2.7755575615628914e-17,2.7755575615628914e-17
1,1,1,0.00015766347010397544,-0.17442330401742745,-0.13508523811693846,-0.03918040243038503,2.7755575615628914e-17,2.7755575615628914e-17
1,1,2,-0.15601285683658478,-0.019898430494525582,-0.13809189880097777,-0.037819388530132586,0.0,0.0
1,2,0,0.17471760936244352,0.00031632994701214846,0.07804093246197172,0.09699300684748395,0.0,0.0
1,2,1,0.15070083073818996,0.005897729476343961,0.053680357443818924,0.10291820277071498,2.7755575615628914e-17,2.7755575615628914e-17
1,2,2,-0.017574718658553173,-0.006214059423356109,0.005760280983924842,-0.029549059065834125,0.0,0.0
1,3,0,-0.2405590480606209,0.006439422817650369,-0.22391471255221101,-0.010204912690759519,0.0,0.0
1,3,1,0.21576421302951365,-0.036112322898194237,0.17363127787210308,0.006020612259216339,-2.7755575615628914e-17,2.7755575615628914e-17
1,3,2,-0.06247428052079544,0.02967290008054387,-0.026946921609980728,-0.005854458830270846,0.0,0.0
2,0,0,-0.06716774729042753,0.033604838309488204,-0.026195441155855093,-0.007367467825084243,6.938893903907228e-18,6.938893903907228e-18
2,0,1,0.07961201702769163,-0.027399415984818844,0.04075129837492511,0.011461302667947685,-6.938893903907228e-18,6.938893903907228e-18
2,0,2,0.08924698704752985,-0.00620542232466936,0.0648129285641838,0.018228636158676693,0.0,0.0
2,1,0,0.1931108953289278,0.005327262341227814,0.13767941129790778,0.06075874637224787,-2.7755575615628914e-17,2.7755575615628914e-17
2,1,1,-0.29903636604736406,0.01203561471651369,-0.23040843379125328,-0.05659231753959702,-5.551115123125783e-17,5.551115123125783e-17
2,1,2,-0.07167848064894775,-0.017362877057741505,-0.060995733162336245,-0.028045624544353012,0.0,0.0
2,2,0,0.29466830962141244,0.004280582942959153,0.22031478476096916,0.07863410780340241,0.0,0.0
2,2,1,0.18918404996842056,-0.022475009019998354,0.13252023990987521,0.034188801038547,0.0,0.0
2,2,2,0.4573506050843238,0.0181944260770392,0.3751586375601619,0.10038639360120113,-5.551115123125783e-17,5.551115123125783e-17
2,3,0,-0.16111166101428975,0.02773524472728697,-0.12606110246840058,-0.007315313818602191,0.0,0.0
2,3,1,-0.10702607632545766,-0.020873492266013708,-0.13741439070552902,0.009514822114057665,0.0,0.0
2,3,2,-0.23037423204290766,-0.006861752461273261,-0.090393944621659,-0.14684203988252192,0.0,0.0
3,0,0,0.1299103368544628,0.011232186965152553,0.1101600185909193,0.03098250522869605,0.0,0.0
3,0,1,-0.08949719722449981,0.0009178602457936037,-0.06913509227606338,-0.019444244702642825,0.0,0.0
3,0,2,-0.04002194888319045,-0.012150047210946157,-0.040719606707618816,-0.01145238938651779,-6.938893903907228e-18,6.938893903907228e-18
3,1,0,0.007760848534319437,-0.0047966920630538225,0.016385934033906074,-0.013421777562640461,1.734723475976807e-18,1.734723475976807e-18
3,1,1,0.06363459286109872,-0.004911369425886308,0.04881994699767798,0.009903276437534442,-6.938893903907228e-18,6.938893903907228e-18
3,1,2,0.3916665072915874,0.00970806148894013,0.2958095454682953,0.10556502331223222,5.551115123125783e-17,5.551115123125783e-17
3,2,0,0.0703311015303423,-0.000824580377416097,0.0729405775165925,-0.003434056363666292,0.0,0.0
3,2,1,0.20720663291916858,0.004430785852695421,0.13125247141190013,0.08038494735996383,0.0,0.0
3,2,2,-0.15771544937566118,-0.003606205475279324,-0.06704312424461327,-0.0942785306063273,8.326672684688674e-17,8.326672684688674e-17
3,3,0,0.012139183530225077,-0.019476040008419893,-0.01773334100051481,0.010396484522319997,-3.469446951953614e-18,3.469446951953614e-18
3,3,1,-0.08593419380071557,0.0024742038476139906,-0.0485448189221016,-0.03491517103099996,-2.7755575615628914e-17,2.7755575615628914e-17
3,3,2,-0.6353129367601095,0.017001836160805903,-0.6382703781404415,0.019959277541137955,0.0,0.0
4,0,0,0.4478178843056569,-0.033113482898232835,0.3236717279277456,0.09103267347967842,0.0,0.0
4,0,1,-0.5789782968183372,0.19674536590786812,-0.29832814119841494,-0.0839047897120542,5.551115123125783e-17,5.551115123125783e-17
4,0,2,0.059586259505124056,-0.1636318830096353,-0.08120634029620388,-0.02283928320830733,-2.7755575615628914e-17,2.7755575615628914e-17
4,1,0,0.3583577836170464,0.0005657977721993284,0.32966014297605906,0.029263438413186682,0.0,0.0
4,1,1,-0.21124734393139322,-0.04051466165383354,-0.21051779703194126,-0.04124420855328553,0.0,0.0
4,1,2,0.26006269642021224,0.03994886388163422,0.18775858188267008,0.11225297841917636,0.0,0.0
4,2,0,-0.1013092016577594,0.0009430960651826425,-0.00025049432717909754,-0.10011561126539767,0.0,0.0
4,2,1,0.12471716666830873,-0.0071752787540980325,0.01609151164617856,0.10145037626803215,0.0,0.0
4,2,2,0.03499903090267087,0.00623218268891539,0.038773623074146266,0.0024575905174399936,0.0,0.0
4,3,0,0.02777974443810382,-0.0011161893364347781,0.03103754718107903,-0.004373992079409989,0.0,0.0
4,3,1,0.029151306601077016,-0.006319165655702631,0.028275296901537746,-0.005443155956163358,-3.469446951953614e-18,3.469446951953614e-18
4,3,2,-0.026713815521297687,0.007435354992137409,-0.004334950083704568,-0.01494351044545571,0.0,0.0
5,0,0,0.42445447911147793,0.04535104569919084,0.3666774827790585,0.10312804203161019,1.1102230246251565e-16,1.1102230246251565e-16
5,0,1,0.08038365400744613,0.021316648234765312,0.07937584565245773,0.022324456589753728,-1.3877787807814457e-17,1.3877787807814457e-17
5,0,2,-0.31428102309726413,-0.06666769393395615,-0.2973258279268061,-0.0836228891044142,5.551115123125783e-17,5.551115123125783e-17
5,1,0,-0.0759549477703842,5.161961100870436e-05,-0.00011373153565625985,-0.07578959662371924,1.3877787807814457e-17,1.3877787807814457e-17
5,1,1,-0.012525969393972217,-8.477514917193438e-05,-3.3795809227878525e-05,-0.012576948733916272,0.0,0.0
5,1,2,0.035032342691589516,3.315553816323002e-05,-0.0004364546502577194,0.03550195288001047,-6.938893903907228e-18,6.938893903907228e-18
5,2,0,-0.043176248529854924,0.0028373199355128617,-0.03152212084185585,-0.008816807752486208,-6.938893903907228e-18,6.938893903907228e-18
5,2,1,-0.01829790875568018,0.0011270392122173446,-0.013453815656571375,-0.0037170538868914562,-3.469446951953614e-18,3.469446951953614e-18
5,2,2,0.05046273434816576,-0.003964359147730206,0.036235538581788615,0.01026283661864694,6.938893903907228e-18,6.938893903907228e-18
5,3,0,-0.30177690962990517,-0.07857657277268784,-0.3911798644986575,0.010826382096064496,-5.551115123125783e-17,5.551115123125783e-17
5,3,1,-0.5748163701049389,0.07881549628224227,-0.5009345398042234,0.004933665981526788,0.0,0.0
5,3,2,0.5658742525604552,-0.00023892350955443016,0.5652979639419061,0.00033736510899478434,-1.1102230246251565e-16,1.1102230246251565e-16
6,0,0,0.7463468831126475,0.020352724402483174,0.598399693670346,0.16829991384478477,0.0,0.0
6,0,1,-0.06430518557897212,-0.08456973100674409,-0.11619505684738826,-0.03267985973832793,-2.7755575615628914e-17,2.7755575615628914e-17
6,0,2,0.16992388872297737,0.06421700660426091,0.18274411342613717,0.05139678190110107,2.7755575615628914e-17,2.7755575615628914e-17
6,1,0,-0.19253174751235122,-0.016235011473001017,-0.04074293421233813,-0.16802382477301409,-2.7755575615628914e-17,2.7755575615628914e-17
6,1,1,0.14776548533594608,0.09495328928356178,0.18632544525277303,0.05639332936673486,-2.7755575615628914e-17,2.7755575615628914e-17
6,1,2,0.5152205470907312,-0.07871827781056076,0.3579668696845384,0.07853539959563216,-1.1102230246251565e-16,1.1102230246251565e-16
6,2,0,0.06578663659542794,-0.013427288937178001,0.0643296120462429,-0.01197026438799298,1.3877787807814457e-17,1.3877787807814457e-17
6,2,1,-0.07596185147643916,0.01485557203957339,-0.040168401207286736,-0.02093787822957904,6.938893903907228e-18,6.938893903907228e-18
6,2,2,-0.015428259694214545,-0.0014282831023953889,0.007118551101975162,-0.023975093898585095,0.0,0.0
6,3,0,-0.24753218161947702,0.06714257718430514,-0.1674513493971285,-0.012938255038043371,0.0,0.0
6,3,1,-0.19563814398040813,-0.05821369857727681,-0.2713288910746362,0.01747704851695127,0.0,0.0
6,3,2,-0.32263558852990837,-0.008928878607028325,-0.33027485258782796,-0.0012896145491087688,0.0,0.0
7,0,0,-0.6808407388686242,-0.03675540188771965,-0.5600750366878782,-0.1575211040684657,0.0,0.0
7,0,1,0.3149732548796935,-0.016029982233808214,0.23332157865044711,0.06562169399543824,-5.551115123125783e-17,5.551115123125783e-17
7,0,2,0.35402128347282374,0.05278538412152786,0.3175076430004696,0.08929902459388206,-5.551115123125783e-17,5.551115123125783e-17
7,1,0,0.042912097238558114,-0.00017580998688722805,-0.07135596725174666,0.11409225450341753,6.938893903907228e-18,6.938893903907228e-18
7,1,1,0.40430969208167544,-0.008240693067362335,0.3649088888108089,0.031160110203504208,-5.551115123125783e-17,5.551115123125783e-17
7,1,2,0.21867276170785355,0.008416503054249562,0.23474976400253544,-0.0076604992404323054,-2.7755575615628914e-17,2.7755575615628914e-17
7,2,0,-0.4031349308249951,0.025584257539352853,-0.3235639765442509,-0.05398669674139136,0.0,0.0
7,2,1,-0.4772577240516199,-0.0896229507404998,-0.3683620118468364,-0.1985186629452833,1.1102230246251565e-16,1.1102230246251565e-16
7,2,2,0.2697190252685703,0.06403869320114694,0.29452683823087344,0.039230880238843746,5.551115123125783e-17,5.551115123125783e-17
7,3,0,0.08791931056762786,0.0003257337148211251,-0.0004282477880020274,0.08867329207045102,0.0,0.0
7,3,1,0.07581739638701587,-0.0002545055500391516,0.0002953290988230863,0.07526756173815363,0.0,0.0
7,3,2,-0.02954830780052537,-7.122816478197347e-05,0.0023233816212809093,-0.03194291758658825,0.0,0.0
8,0,0,-0.25572408769339783,0.0028222160603280427,-0.1973868266404447,-0.055515044992625065,0.0,0.0
8,0,1,-0.026530546877416596,-0.03451427826189209,-0.04764474157214335,-0.013400083567165324,-1.3877787807814457e-17,1.3877787807814457e-17
8,0,2,0.21824980525085808,0.03169206220156404,0.19507657947506118,0.054865287977360955,-2.7755575615628914e-17,2.7755575615628914e-17
8,1,0,0.010198450400628722,0.016555928559666783,-0.02179786468449242,0.04855224364478792,6.938893903907228e-18,6.938893903907228e-18
