angle_deg,state,tr_F_rho_real
0.0,ket_0,0.537188929972953
0.0,ket_1,0.537188929972953
0.0,ket_plus,0.5371889299729529
0.0,ket_minus,0.5371889299729529
0.0,ket_plus_i,0.8020675538022715
0.0,ket_minus_i,0.27231030614363433
15.0,ket_0,0.537188929972953
15.0,ket_1,0.537188929972953
15.0,ket_plus,0.7080600194533531
15.0,ket_minus,0.36631784049255267
15.0,ket_plus_i,0.7795719481066974
15.0,ket_minus_i,0.2948059118392084
30.0,ket_0,0.537188929972953
30.0,ket_1,0.537188929972953
30.0,ket_plus,0.8672865265634905
30.0,ket_minus,0.2070913333824152
30.0,ket_plus_i,0.7136181693723824
30.0,ket_minus_i,0.3607596905735233
45.0,ket_0,0.537188929972953
45.0,ket_1,0.537188929972953
45.0,ket_plus,1.004017427978054
45.0,ket_minus,0.07036043196785173
45.0,ket_plus_i,0.6087008586262972
45.0,ket_minus_i,0.46567700131960854
60.0,ket_0,0.537188929972953
60.0,ket_1,0.537188929972953
60.0,ket_plus,1.108934738724139
60.0,ket_minus,-0.034556878778233435
60.0,ket_plus_i,0.47196995721173374
60.0,ket_minus_i,0.602407902734172
75.0,ket_0,0.537188929972953
75.0,ket_1,0.537188929972953
75.0,ket_plus,1.1748885174584542
75.0,ket_minus,-0.1005106575125485
75.0,ket_plus_i,0.31274345010159615
75.0,ket_minus_i,0.7616344098443095
90.0,ket_0,0.537188929972953
90.0,ket_1,0.537188929972953
90.0,ket_plus,1.1973841231540283
90.0,ket_minus,-0.12300626320812257
90.0,ket_plus_i,0.14187236062119607
90.0,ket_minus_i,0.9325054993247097
