profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-1.3449309668085017,-2.9198749292600823,-2.9198749292600694,-0.13693667145190783,-0.13693667145190777,4.05378271887914e-16,4.05378271887914e-14
gaussian,-3.3346031469374053,-2.9198749292600694,-2.9198749292600694,-0.13693667145191593,-0.1369366714519156,2.432269631327345e-15,2.432269631327345e-13
oscillating,6.264730884328909,-2.9198749292600685,-2.9198749292600694,-0.13693667145191626,-0.13693667145191613,1.0134456797197232e-15,1.0134456797197231e-13
