profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,10.876553296557228,0.00027961877174176054,0.9702005847275033,0.09194089089937449,0.0020357142857142857,0.015468545431184855,0.0006042584963181809
