x,theta2_x,Lambda_vac,Lambda_matter_plus,Lambda_matter_minus,Lambda_total_plus
0.0,0.5212586192044683,0.5122844619617458,0.5212586192044681,-0.5212586192044681,1.033543081166214
0.05235987755982988,0.5212586192044734,0.5121996749303803,0.5212586192044733,-0.5212586192044733,1.0334582941348536
0.10471975511965977,0.5212586192044836,0.5119455462316431,0.5212586192044835,-0.5212586192044835,1.0332041654361266
0.15707963267948966,0.5212586192045037,0.5115227724146334,0.5212586192045036,-0.5212586192045036,1.032781391619137
0.20943951023931953,0.521258619204543,0.5109325122729969,0.5212586192045429,-0.5212586192045429,1.0321911314775396
0.2617993877991494,0.521258619204619,0.510176383668753,0.5212586192046189,-0.5212586192046189,1.0314350028733719
0.3141592653589793,0.5212586192047653,0.5092564590978486,0.5212586192047652,-0.5212586192047652,1.0305150783026138
0.36651914291880916,0.5212586192050445,0.508175260009589,0.5212586192050443,-0.5212586192050443,1.0294338792146334
0.41887902047863906,0.5212586192055725,0.5069357498955223,0.5212586192055724,-0.5212586192055724,1.0281943691010946
0.47123889803846897,0.5212586192065636,0.5055413261667134,0.5212586192065635,-0.5212586192065635,1.026799945373277
0.5235987755982988,0.5212586192084091,0.503995810841678,0.521258619208409,-0.521258619208409,1.025254430050087
0.5759586531581287,0.5212586192118184,0.5023034400704945,0.5212586192118183,-0.5212586192118183,1.023562059282313
0.6283185307179586,0.5212586192180664,0.5004688525238117,0.5212586192180663,-0.5212586192180663,1.0217274717418778
0.6806784082777885,0.5212586192294253,0.49849707667857396,0.5212586192294252,-0.5212586192294252,1.0197556959079992
0.7330382858376183,0.521258619249912,0.4963935170353171,0.5212586192499119,-0.5212586192499119,1.0176521362852289
0.7853981633974483,0.5212586192865667,0.4941639393048064,0.5212586192865666,-0.5212586192865666,1.015422558591373
0.8377580409572781,0.5212586193516262,0.4918144546046251,0.5212586193516261,-0.5212586193516261,1.0130730739562512
0.890117918517108,0.5212586194661813,0.48935150270902594,0.5212586194661812,-0.5212586194661812,1.010610122175207
0.9424777960769379,0.5212586196662772,0.4867818343979569,0.5212586196662771,-0.5212586196662771,1.008040454064234
0.9948376736367678,0.5212586200129974,0.48411249295364317,0.5212586200129973,-0.5212586200129973,1.0053711129666405
1.0471975511965976,0.5212586206089832,0.48135079485543997,0.5212586206089831,-0.5212586206089831,1.002609415464423
1.0995574287564276,0.5212586216252448,0.4785043097258712,0.5212586216252447,-0.5212586216252447,0.9997629313511159
1.1519173063162573,0.5212586233442832,0.4755808395828205,0.5212586233442831,-0.5212586233442831,0.9968394629271036
1.2042771838760873,0.5212586262288023,0.4725883974547415,0.5212586262288021,-0.5212586262288021,0.9938470236835437
1.2566370614359172,0.5212586310301843,0.4695351854175057,0.5212586310301842,-0.5212586310301842,0.9907938164476899
1.308996938995747,0.5212586389581408,0.46642957211308084,0.5212586389581407,-0.5212586389581407,0.9876882110712215
1.361356816555577,0.521258651943542,0.46328006981166564,0.5212586519435419,-0.5212586519435419,0.9845387217552075
1.413716694115407,0.5212586730417432,0.46009531108014917,0.5212586730417431,-0.5212586730417431,0.9813539841218923
1.4660765716752366,0.5212587070455962,0.4568840251208447,0.5212587070455961,-0.5212587070455961,0.9781427321664408
1.5184364492350666,0.5212587614081675,0.45365501384535295,0.5212587614081674,-0.5212587614081674,0.9749137752535204
1.5707963267948966,0.521258847618113,0.4504171277491341,0.5212588476181129,-0.5212588476181129,0.971675975367247
1.6231562043547263,0.5212589832295886,0.4471792416529153,0.5212589832295885,-0.5212589832295885,0.9684382248825039
1.6755160819145563,0.5212591948283795,0.44395023037742354,0.5212591948283793,-0.5212591948283793,0.9652094252058029
1.7278759594743862,0.5212595223223887,0.440738944418119,0.5212595223223886,-0.5212595223223886,0.9619984667405076
1.780235837034216,0.5212600250844799,0.4375541856866026,0.5212600250844798,-0.5212600250844798,0.9588142107710824
1.832595714594046,0.5212607906563756,0.4344046833851874,0.5212607906563755,-0.5212607906563755,0.9556654740415629
1.8849555921538759,0.5212619469517458,0.43129907008076246,0.5212619469517457,-0.5212619469517457,0.9525610170325081
1.9373154697137056,0.521263679182382,0.42824585804352666,0.5212636791823819,-0.5212636791823819,0.9495095372259086
1.9896753472735356,0.5212662530798913,0.42525341591544774,0.5212662530798912,-0.5212662530798912,0.9465196689953389
2.0420352248333655,0.5212700464005218,0.4223299457723969,0.5212700464005217,-0.5212700464005217,0.9435999921729186
2.0943951023931953,0.5212755911821304,0.41948346064282827,0.5212755911821303,-0.5212755911821303,0.9407590518249586
2.146754979953025,0.5212836297628228,0.41672176254462506,0.5212836297628227,-0.5212836297628227,0.9380053923074478
2.199114857512855,0.5212951881540848,0.4140524211003114,0.5212951881540847,-0.5212951881540847,0.9353476092543961
2.251474735072685,0.5213116709585461,0.4114827527892423,0.521311670958546,-0.521311670958546,0.9327944237477883
2.3038346126325147,0.5213349825896446,0.40901980089364315,0.5213349825896445,-0.5213349825896445,0.9303547834832877
2.356194490192345,0.5213676800247496,0.4066703161934619,0.5213676800247495,-0.5213676800247495,0.9280379962182115
2.4085543677521746,0.521413162621407,0.40444073846295114,0.5214131626214069,-0.5214131626214069,0.925853901084358
2.4609142453120043,0.5214759045432561,0.4023371788196942,0.521475904543256,-0.521475904543256,0.9238130833629502
2.5132741228718345,0.5215617349521555,0.40036540297445666,0.5215617349521554,-0.5215617349521554,0.9219271379266121
2.5656340004316642,0.5216781701834925,0.3985308154277737,0.5216781701834924,-0.5216781701834924,0.9202089856112661
