mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.2526503613274027,0.7030674890765368,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1936611943855686e-16,1.0,0.5925459418492868,5.71767625687612e-13
