angle_deg,state,tr_F_rho_real
0.0,ket_0,0.3885497935365224
0.0,ket_1,0.3885497935365224
0.0,ket_plus,0.3885497935365223
0.0,ket_minus,0.3885497935365223
0.0,ket_plus_i,0.43222152451622176
0.0,ket_minus_i,0.34487806255682285
15.0,ket_0,0.3885497935365224
15.0,ket_1,0.3885497935365224
15.0,ket_plus,0.5257745726135747
15.0,ket_minus,0.25132501445946986
15.0,ket_plus_i,0.4141555396198492
15.0,ket_minus_i,0.3629440474531954
30.0,ket_0,0.3885497935365224
30.0,ket_1,0.3885497935365224
30.0,ket_plus,0.6536477097711958
30.0,ket_minus,0.12345187730184883
30.0,ket_plus_i,0.36118875194596756
30.0,ket_minus_i,0.41591083512707705
45.0,ket_0,0.3885497935365224
45.0,ket_1,0.3885497935365224
45.0,ket_plus,0.7634548620324444
45.0,ket_minus,0.013644725040600296
45.0,ket_plus_i,0.27693076054279675
45.0,ket_minus_i,0.5001688265302479
60.0,ket_0,0.3885497935365224
60.0,ket_1,0.3885497935365224
60.0,ket_plus,0.8477128534356152
60.0,ket_minus,-0.07061326636257054
60.0,ket_plus_i,0.16712360828154826
60.0,ket_minus_i,0.6099759787914963
75.0,ket_0,0.3885497935365224
75.0,ket_1,0.3885497935365224
75.0,ket_plus,0.9006796411094968
75.0,ket_minus,-0.12358005403645221
75.0,ket_plus_i,0.0392504711239271
75.0,ket_minus_i,0.7378491159491175
90.0,ket_0,0.3885497935365224
90.0,ket_1,0.3885497935365224
90.0,ket_plus,0.9187456260058694
90.0,ket_minus,-0.1416460389328248
90.0,ket_plus_i,-0.09797430795312528
90.0,ket_minus_i,0.8750738950261698
