profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.8774817452689512,-2.1136448971920854,-2.1136448971920836,-0.3617158310219927,-0.3617158310219927,0.0,0.0
gaussian,-2.4106051682888117,-2.113644897192084,-2.1136448971920836,-0.36171583102199306,-0.36171583102199295,3.069323843217827e-16,3.069323843217827e-14
oscillating,4.250984029476261,-2.113644897192085,-2.1136448971920836,-0.36171583102199273,-0.3617158310219928,1.5346619216089143e-16,1.5346619216089142e-14
