profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.46934107267922887,-1.550263242881263,-1.550263242881261,-0.19325607719051596,-0.193256077190516,1.4362071309285e-16,1.4362071309285e-14
gaussian,-1.7670486770955085,-1.5502632428812613,-1.550263242881261,-0.19325607719051585,-0.193256077190516,7.1810356546425e-16,7.1810356546425e-14
oscillating,-9.77200547550901,-1.5502632428812606,-1.550263242881261,-0.19325607719051596,-0.193256077190516,1.4362071309285e-16,1.4362071309285e-14
