profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,0.9492505559943968,0.025275784542790378,0.00770604362817251,1.0534626434349992,0.0034567901234567903,-0.0009598926575638092,0.09517939502950346
