n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.020062159799746803,-0.0008095815183188276,0.0008095815183188276,0.019124205152121383,0.019124205152121553,0.002777777777777778,-0.0009598926575638091,-0.008963379669291166,0.09517939502950343,0.17777777777777778
1,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.06018647939924041,-0.0024287445549564827,0.0024287445549564827,0.06104703803959284,0.04192283288747146,0.008333333333333333,-0.000959892657563809,-0.008888476775118814,0.09517939502950341,0.7111111111111111
2,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.020062159799746803,-0.0008095815183188269,0.0008095815183188269,0.07319012915586806,0.01214309111627522,0.002777777777777778,-0.0009598926575638091,-0.008863509143728033,0.0951793950295034,0.8888888888888888
3,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.08024863919898721,-0.0032383260732753113,0.0032383260732753113,0.11690684913752951,0.04371671998166145,0.011111111111111112,-0.0009598926575638091,-0.0087636386181649,0.09517939502950341,1.6
4,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.040124319599493606,-0.0016191630366376552,0.0016191630366376552,0.13666806242396193,0.01976121328643242,0.005555555555555556,-0.000959892657563809,-0.008713703355383332,0.09517939502950343,1.9555555555555555
5,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.040124319599493606,-0.0016191630366376552,0.0016191630366376552,0.155381697315265,0.018713634891303066,0.005555555555555556,-0.0009598926575638091,-0.008663768092601767,0.09517939502950341,2.311111111111111
6,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.0,0.0,-0.0,0.155381697315265,0.0,0.0,-0.0009598926575638091,-0.008663768092601767,0.09517939502950341,2.311111111111111
7,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.020062159799746803,0.00332908198784993,-0.00332908198784993,0.17440359306967368,0.019021895754408685,0.002777777777777778,-0.0009598926575638091,-0.008638800461210985,0.09517939502950341,2.488888888888889
8,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.0,0.0,-0.0,0.17440359306967368,0.0,0.0,-0.0009598926575638091,-0.008638800461210985,0.09517939502950341,2.488888888888889
9,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.020062159799746803,-0.0008095815183188273,0.0008095815183188273,0.1834106245322842,0.009007031462610532,0.002777777777777778,-0.0009598926575638091,-0.0086138328298202,0.09517939502950343,2.6666666666666665
10,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.020062159799746803,0.0033290819878499306,-0.0033290819878499306,0.19856562280520157,0.015154998272917358,0.002777777777777778,-0.0009598926575638091,-0.008588865198429418,0.09517939502950341,2.8444444444444446
11,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.0,0.0,-0.0,0.19856562280520157,0.0,0.0,-0.0009598926575638091,-0.008588865198429418,0.09517939502950341,2.8444444444444446
12,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.0,0.0,-0.0,0.19856562280520157,0.0,0.0,-0.0009598926575638091,-0.008588865198429418,0.09517939502950341,2.8444444444444446
13,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.020062159799746803,0.0033290819878499306,-0.0033290819878499306,0.21225907906533256,0.013693456260130993,0.002777777777777778,-0.0009598926575638091,-0.008563897567038634,0.09517939502950341,3.022222222222222
14,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.0,0.0,-0.0,0.21225907906533256,0.0,0.0,-0.0009598926575638091,-0.008563897567038634,0.09517939502950341,3.022222222222222
15,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.040124319599493606,-0.0016191630366376559,0.0016191630366376559,0.22963408374037503,0.017375004675042466,0.005555555555555556,-0.000959892657563809,-0.008513962304257066,0.0951793950295034,3.3777777777777778
16,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.020062159799746803,-0.0008095815183188278,0.0008095815183188278,0.23804299338784624,0.008408909647471208,0.002777777777777778,-0.0009598926575638091,-0.008488994672866285,0.0951793950295034,3.5555555555555554
17,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.040124319599493606,0.002519500469531102,-0.002519500469531102,0.25898908211717825,0.020946088729332013,0.005555555555555556,-0.0009598926575638091,-0.008439059410084718,0.09517939502950341,3.911111111111111
18,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.020062159799746803,-0.0008095815183188283,0.0008095815183188283,0.26705551595740895,0.008066433840230702,0.002777777777777778,-0.0009598926575638091,-0.008414091778693936,0.09517939502950341,4.088888888888889
19,gaussian,0.03,2.0,64,0.14340690836204548,0.004302207250861364,360,0.06018647939924041,0.005848582457381034,-0.005848582457381034,0.2983643260594137,0.03130881010200476,0.008333333333333333,-0.0009598926575638093,-0.008339188884521587,0.09517939502950341,4.622222222222222
