profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,4.268106357332374,0.028276095602486704,0.06873614546150641,0.2342959421060477,0.0043518518518518515,0.012915417800073397,0.12907908785420025
