profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,10.177596601061857,0.000723695717581097,0.9476991530297221,0.09825502416706781,0.002017857142857143,0.015468545431184855,0.0006042584963181829
