profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.5224537266995607,-2.0828866940597504,-2.082886694059751,-0.20040133683248024,-0.20040133683248007,8.309997145028113e-16,8.309997145028113e-14
gaussian,-2.374147365363167,-2.0828866940597504,-2.082886694059751,-0.2004013368324801,-0.20040133683248007,1.384999524171352e-16,1.3849995241713521e-14
oscillating,-4.1962969053698815,-2.0828866940597495,-2.082886694059751,-0.2004013368324801,-0.20040133683248018,4.154998572514054e-16,4.154998572514054e-14
