eta0,corr_coh_sum,corr_absLambda_sum,R2_coh_features,R2_absLambda_only,coherence_features_better
0.5,0.2177534328515922,-0.08178802542393925,0.05361666341176763,0.006805616929603464,True
0.9,0.23612660761209048,-0.024975446304263186,0.06509013218839299,-0.0020363643847538526,True
1.5,0.22358728576874148,-0.04726885636722976,0.045149128059448596,0.0032425860332984113,True
