n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0012951805020713987,0.0012951805020713987,0.01959000920160956,0.01959000920161045,0.002857142857142857,0.022625444811536756,0.19942045675828285,0.0008838334102692651,0.18285714285714286
1,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.010971428571428571,-0.000647590251035699,0.000647590251035699,0.027644237663276706,0.008054228461667146,0.0014285714285714286,0.022625444811536756,0.1991347540981707,0.0008838334102692651,0.2742857142857143
2,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0012951805020713979,0.0012951805020713979,0.04241473185811561,0.014770494194838904,0.002857142857142857,0.022625444811536756,0.1985633487779464,0.0008838334102692652,0.45714285714285713
3,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.06582857142857143,-0.0038855415062141957,0.0038855415062141957,0.0808545011445588,0.038439769286443194,0.008571428571428572,0.02262544481153675,0.19684913281727343,0.0008838334102692651,1.0057142857142858
4,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.054857142857142854,-0.003237951255178497,0.003237951255178497,0.10895942760103097,0.028104926456472168,0.007142857142857143,0.02262544481153675,0.19542061951671266,0.000883833410269265,1.4628571428571429
5,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.032914285714285715,-0.0019427707531070983,0.0019427707531070983,0.12466566205486061,0.01570623445382964,0.004285714285714286,0.02262544481153675,0.19456351153637622,0.0008838334102692648,1.737142857142857
6,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.06582857142857143,-0.0038855415062141953,0.0038855415062141953,0.1540761036710278,0.029410441616167196,0.008571428571428572,0.022625444811536756,0.19284929557570335,0.000883833410269265,2.2857142857142856
7,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.054857142857142854,-0.0032379512551784957,0.0032379512551784957,0.17692035111794385,0.022844247446916044,0.007142857142857143,0.022625444811536752,0.19142078227514256,0.0008838334102692651,2.742857142857143
8,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.010971428571428571,-0.0006475902510356999,0.0006475902510356999,0.18133299280793946,0.004412641689995611,0.0014285714285714286,0.022625444811536756,0.19113507961503043,0.0008838334102692648,2.834285714285714
9,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.032914285714285715,-0.0019427707531070983,0.0019427707531070983,0.1942872230193333,0.01295423021139383,0.004285714285714286,0.02262544481153675,0.1902779716346939,0.000883833410269265,3.1085714285714285
10,constant,0.03,2.0,64,0.09,0.0026999999999999997,700,0.032914285714285715,-0.0019427707531070983,0.0019427707531070983,0.20684350467045856,0.012556281651125267,0.004285714285714286,0.02262544481153675,0.18942086365435745,0.000883833410269265,3.382857142857143
