profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.5241108557136304,-1.1058384710667641,-1.1058384710667675,-0.19012265636136524,-0.19012265636136533,4.37963199339176e-16,4.37963199339176e-14
gaussian,-1.2637356999344167,-1.1058384710667675,-1.1058384710667675,-0.1901226563613656,-0.19012265636136563,1.4598773311305844e-16,1.4598773311305843e-14
oscillating,2.5102390303338633,-1.1058384710667681,-1.1058384710667675,-0.19012265636136563,-0.1901226563613657,2.919754662261168e-16,2.919754662261168e-14
