K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.5491761603696477,0.20726441265603895,0.20726441265603893,1.339138507182607e-16,1.339138507182607e-14
8,0.27458808018482384,0.20726441265603895,0.20726441265603893,1.339138507182607e-16,1.339138507182607e-14
16,0.13729404009241192,0.20726441265603893,0.20726441265603893,0.0,0.0
32,0.06864702004620596,0.207264412656039,0.20726441265603893,4.017415521547821e-16,4.017415521547821e-14
64,0.03432351002310298,0.2072644126560389,0.20726441265603893,1.339138507182607e-16,1.339138507182607e-14
128,0.01716175501155149,0.20726441265603898,0.20726441265603893,2.678277014365214e-16,2.678277014365214e-14
