profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.7604507386613911,-1.629158103917208,-1.6291581039172116,-1.0551294716208022,-1.055129471620802,2.1044299386685187e-16,2.1044299386685186e-14
gaussian,-1.8610918222991162,-1.6291581039172116,-1.6291581039172116,-1.0551294716208017,-1.055129471620802,2.1044299386685187e-16,2.1044299386685186e-14
oscillating,3.5811622849100995,-1.6291581039172107,-1.6291581039172116,-1.0551294716208022,-1.055129471620802,2.1044299386685187e-16,2.1044299386685186e-14
