profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,6.587806905160241,0.015609519155669663,0.01864244602018572,0.15179558453917316,0.0020892857142857145,0.022625444811536756,0.0008838334102692681
