angle_deg,state,tr_F_rho_real
0.0,ket_0,0.5341358816764267
0.0,ket_1,0.5341358816764267
0.0,ket_plus,0.5341358816764266
0.0,ket_minus,0.5341358816764266
0.0,ket_plus_i,0.7490607179465163
0.0,ket_minus_i,0.3192110454063369
15.0,ket_0,0.5341358816764267
15.0,ket_1,0.5341358816764267
15.0,ket_plus,0.6974608859705178
15.0,ket_minus,0.3708108773823353
15.0,ket_plus_i,0.727558573212727
15.0,ket_minus_i,0.3407131901401262
30.0,ket_0,0.5341358816764267
30.0,ket_1,0.5341358816764267
30.0,ket_plus,0.849655561129298
30.0,ket_minus,0.21861620222355516
30.0,ket_plus_i,0.6645174746409928
30.0,ket_minus_i,0.40375428871186037
45.0,ket_0,0.5341358816764267
45.0,ket_1,0.5341358816764267
45.0,ket_plus,0.9803480915542888
45.0,ket_minus,0.08792367179856424
45.0,ket_plus_i,0.5642335689186357
45.0,ket_minus_i,0.5040381944342174
60.0,ket_0,0.5341358816764267
60.0,ket_1,0.5341358816764267
60.0,ket_plus,1.0806319972766458
60.0,ket_minus,-0.012360233923792706
60.0,ket_plus_i,0.4335410384936449
60.0,ket_minus_i,0.6347307248592082
75.0,ket_0,0.5341358816764267
75.0,ket_1,0.5341358816764267
75.0,ket_plus,1.14367309584838
75.0,ket_minus,-0.07540133249552705
75.0,ket_plus_i,0.28134636333486457
75.0,ket_minus_i,0.7869254000179886
90.0,ket_0,0.5341358816764267
90.0,ket_1,0.5341358816764267
90.0,ket_plus,1.1651752405821694
90.0,ket_minus,-0.09690347722931636
90.0,ket_plus_i,0.11802135904077343
90.0,ket_minus_i,0.9502504043120796
