angle_deg,state,tr_F_rho_real
0.0,ket_0,0.49732303093098695
0.0,ket_1,0.49732303093098695
0.0,ket_plus,0.49732303093098684
0.0,ket_minus,0.49732303093098684
0.0,ket_plus_i,0.8079931192244043
0.0,ket_minus_i,0.18665294263756932
15.0,ket_0,0.49732303093098695
15.0,ket_1,0.49732303093098695
15.0,ket_plus,0.6781330011775514
15.0,ket_minus,0.31651306068442236
15.0,ket_plus_i,0.7841890350527414
15.0,ket_minus_i,0.21045702680923223
30.0,ket_0,0.49732303093098695
30.0,ket_1,0.49732303093098695
30.0,ket_plus,0.8466210707544162
30.0,ket_minus,0.1480249911075575
30.0,ket_plus_i,0.7143989915359423
30.0,ket_minus_i,0.2802470703260313
45.0,ket_0,0.49732303093098695
45.0,ket_1,0.49732303093098695
45.0,ket_plus,0.9913050561596181
45.0,ket_minus,0.0033410057023556257
45.0,ket_plus_i,0.6033790648061769
45.0,ket_minus_i,0.3912669970557968
60.0,ket_0,0.49732303093098695
60.0,ket_1,0.49732303093098695
60.0,ket_plus,1.1023249828893835
60.0,ket_minus,-0.10767892102740982
60.0,ket_plus_i,0.45869507940097504
60.0,ket_minus_i,0.5359509824609986
75.0,ket_0,0.49732303093098695
75.0,ket_1,0.49732303093098695
75.0,ket_plus,1.1721150264061828
75.0,ket_minus,-0.17746896454420902
75.0,ket_plus_i,0.29020700982411013
75.0,ket_minus_i,0.7044390520378636
90.0,ket_0,0.49732303093098695
90.0,ket_1,0.49732303093098695
90.0,ket_plus,1.1959191105778455
90.0,ket_minus,-0.2012730487158719
90.0,ket_plus_i,0.10939703957754571
90.0,ket_minus_i,0.885249022284428
