seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270235,20,0.0,5.0,4,0.7952783307594373,0.7083144661652173,192,0.524978471762243,uniform,0.01780824734941342,0.013478540482816347,0.0038838902464807647,0.003224350890080011,1.0408963406458869e-16,9.196079859624825e-17,0.8159029028340059,0.6917962443056822,54.4,39.6,192.0,138.0,0.17624736032819635,0.022507052525572977,0.006266720224295264,0.006212818123284827,3.728185410013466,9.437772534158976,3.591520240254616,True,True,True
