profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,9.38522331844819,0.01768296076034704,0.09425925417964576,0.10655047472704635,0.0024107142857142856,0.022625444811536756,0.0008838334102692673
