mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.16898195843522307,0.83451413312013,2.220446049250313e-16,0.0,1.1102230246251565e-16,5.1801178368144085e-17,1.0,0.7305407220481532,7.049070375490595e-13
