profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,15.228177479336773,0.0010610708537588665,0.9088151214172558,0.06566774004025809,0.0027053571428571426,0.02262544481153676,0.0008838334102692676
