profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.8479399858453575,-2.2845212640855825,-2.284521264085581,-0.16310592233234117,-0.16310592233234114,1.7016902402277323e-16,1.7016902402277324e-14
gaussian,-2.6042923789453267,-2.2845212640855803,-2.284521264085581,-0.16310592233234134,-0.16310592233234145,6.806760960910916e-16,6.806760960910917e-14
oscillating,5.860662780591793,-2.28452126408558,-2.284521264085581,-0.16310592233234156,-0.16310592233234153,1.701690240227728e-16,1.701690240227728e-14
