K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.7830046031711323,0.07672983210972328,0.07672983210972327,1.8086560893250893e-16,1.8086560893250893e-14
8,0.39150230158556615,0.07672983210972334,0.07672983210972327,9.043280446625446e-16,9.043280446625446e-14
16,0.19575115079278307,0.0767298321097234,0.07672983210972327,1.6277904803925805e-15,1.6277904803925804e-13
32,0.09787557539639154,0.07672983210972333,0.07672983210972327,7.234624357300357e-16,7.234624357300357e-14
64,0.04893778769819577,0.07672983210972316,0.07672983210972327,1.4469248714600715e-15,1.4469248714600715e-13
128,0.024468893849097884,0.07672983210972334,0.07672983210972327,9.043280446625446e-16,9.043280446625446e-14
