angle_deg,state,tr_F_rho_real
0.0,ket_0,0.07502025696933762
0.0,ket_1,0.07502025696933762
0.0,ket_plus,0.0750202569693376
0.0,ket_minus,0.0750202569693376
0.0,ket_plus_i,-0.5240079283400099
0.0,ket_minus_i,0.674048442278685
15.0,ket_0,0.07502025696933762
15.0,ket_1,0.07502025696933762
15.0,ket_plus,0.12441019696252978
15.0,ket_minus,0.025630316976145425
15.0,ket_plus_i,-0.5305102372958053
15.0,ket_minus_i,0.6805507512344804
30.0,ket_0,0.07502025696933762
30.0,ket_1,0.07502025696933762
30.0,ket_plus,0.1704342941659209
30.0,ket_minus,-0.0203937802272457
30.0,ket_plus_i,-0.5495740425534275
30.0,ket_minus_i,0.6996145564921026
45.0,ket_0,0.07502025696933762
45.0,ket_1,0.07502025696933762
45.0,ket_plus,0.20995608241351668
45.0,ket_minus,-0.05991556847484149
45.0,ket_plus_i,-0.5799001772889975
45.0,ket_minus_i,0.7299406912276726
60.0,ket_0,0.07502025696933762
60.0,ket_1,0.07502025696933762
60.0,ket_plus,0.24028221714908662
60.0,ket_minus,-0.09024170321041142
60.0,ket_plus_i,-0.6194219655365932
60.0,ket_minus_i,0.7694624794752684
75.0,ket_0,0.07502025696933762
75.0,ket_1,0.07502025696933762
75.0,ket_plus,0.2593460224067089
75.0,ket_minus,-0.10930550846803369
75.0,ket_plus_i,-0.6654460627399844
75.0,ket_minus_i,0.8154865766786595
90.0,ket_0,0.07502025696933762
90.0,ket_1,0.07502025696933762
90.0,ket_plus,0.26584833136250424
90.0,ket_minus,-0.11580781742382903
90.0,ket_plus_i,-0.7148360027331765
90.0,ket_minus_i,0.8648765166718516
