angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6180336574502255
0.0,ket_1,0.6180336574502255
0.0,ket_plus,0.6180336574502254
0.0,ket_minus,0.6180336574502254
0.0,ket_plus_i,0.9206715249109039
0.0,ket_minus_i,0.31539578998954704
15.0,ket_0,0.6180336574502255
15.0,ket_1,0.6180336574502255
15.0,ket_plus,0.7946649884609207
15.0,ket_minus,0.44140232643953015
15.0,ket_plus_i,0.8974175690311597
15.0,ket_minus_i,0.33864974586929114
30.0,ket_0,0.6180336574502255
30.0,ket_1,0.6180336574502255
30.0,ket_plus,0.9592591861603128
30.0,ket_minus,0.276808128740138
30.0,ket_plus_i,0.829240420056153
30.0,ket_minus_i,0.40682689484429785
45.0,ket_0,0.6180336574502255
45.0,ket_1,0.6180336574502255
45.0,ket_plus,1.1005994279799611
45.0,ket_minus,0.13546788692048983
45.0,ket_plus_i,0.7207862380204645
45.0,ket_minus_i,0.5152810768799864
60.0,ket_0,0.6180336574502255
60.0,ket_1,0.6180336574502255
60.0,ket_plus,1.2090536100156495
60.0,ket_minus,0.027013704884801367
60.0,ket_plus_i,0.5794459962008164
60.0,ket_minus_i,0.6566213186996345
75.0,ket_0,0.6180336574502255
75.0,ket_1,0.6180336574502255
75.0,ket_plus,1.2772307589906562
75.0,ket_minus,-0.04116344409020545
75.0,ket_plus_i,0.4148517985014241
75.0,ket_minus_i,0.8212155163990267
90.0,ket_0,0.6180336574502255
90.0,ket_1,0.6180336574502255
90.0,ket_plus,1.3004847148704004
90.0,ket_minus,-0.06441739996994955
90.0,ket_plus_i,0.23822046749072895
90.0,ket_minus_i,0.997846847409722
