eta0,corr_coh_sum,corr_absLambda_sum,R2_coh_features,R2_absLambda_only,coherence_features_better
0.5,0.2379069549595696,-0.1159239941739651,0.06589070541811648,0.0013292209153029644,True
0.9,0.21567270202699854,-0.09891833468750409,0.04253821652355938,0.016752579084616914,True
1.5,0.2478342668758275,-0.06042579511283322,0.047108303707647736,-0.009773102291748437,True
