profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,11.465183405820797,0.00034528824943396726,0.9903067775598433,0.08722058466960997,0.0026543209876543207,0.03386244957263618,0.017881011383442297
