angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6171930253706364
0.0,ket_1,0.6171930253706364
0.0,ket_plus,0.6171930253706363
0.0,ket_minus,0.6171930253706363
0.0,ket_plus_i,0.96097046953239
0.0,ket_minus_i,0.2734155812088826
15.0,ket_0,0.6171930253706364
15.0,ket_1,0.6171930253706364
15.0,ket_plus,0.8000792464706978
15.0,ket_minus,0.43430680427057466
15.0,ket_plus_i,0.9368930417502461
15.0,ket_minus_i,0.29749300899102643
30.0,ket_0,0.6171930253706364
30.0,ket_1,0.6171930253706364
30.0,ket_plus,0.9705020738365606
30.0,ket_minus,0.2638839769047118
30.0,ket_plus_i,0.866301595317337
30.0,ket_minus_i,0.3680844554239355
45.0,ket_0,0.6171930253706364
45.0,ket_1,0.6171930253706364
45.0,ket_plus,1.1168474734202798
45.0,ket_minus,0.11753857732099275
45.0,ket_plus_i,0.7540068206501845
45.0,ket_minus_i,0.48037923009108796
60.0,ket_0,0.6171930253706364
60.0,ket_1,0.6171930253706364
60.0,ket_plus,1.2291422480874323
60.0,ket_minus,0.005243802653840168
60.0,ket_plus_i,0.6076614210664655
60.0,ket_minus_i,0.626724629674807
75.0,ket_0,0.6171930253706364
75.0,ket_1,0.6171930253706364
75.0,ket_plus,1.2997336945203413
75.0,ket_minus,-0.06534764377906888
75.0,ket_plus_i,0.43723859370060253
75.0,ket_minus_i,0.79714745704067
90.0,ket_0,0.6171930253706364
90.0,ket_1,0.6171930253706364
90.0,ket_plus,1.323811122302485
90.0,ket_minus,-0.08942507156121271
90.0,ket_plus_i,0.254352372600541
90.0,ket_minus_i,0.9800336781407315
