mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.23773361925673528,0.7577996097094976,2.220446049250313e-16,0.0,2.220446049250313e-16,1.0945129136123711e-16,1.0,0.6630096594606577,6.397281365045603e-13
