profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,-8.205331973809749,0.021732271005496306,0.11083405384518497,-0.12187197339386847,0.0037037037037037034,-0.04830361390923462,0.009253881943811632
