eta0,corr_coh_sum,corr_absLambda_sum,R2_coh_features,R2_absLambda_only,coherence_features_better
0.5,0.2154571058780032,-0.0796257666870312,0.03553198348340958,0.0019788262904698595,True
0.9,0.23430074299238332,-0.024826606308444223,0.05937405112441607,0.00012138130232297595,True
1.5,0.21997929866341653,-0.043141035721008365,0.048627612397563746,-0.008918513597654387,True
