angle_deg,Lambda_matter_plus,Lambda_matter_analytic,angle_error
0.0,0.0,0.0,0.0
1.8367346938775508,0.006410315514331035,0.006410315514331035,0.0
3.6734693877551017,0.012814043996142579,0.012814043996142582,-3.469446951953614e-18
5.5102040816326525,0.019204605181536355,0.01920460518153635,3.469446951953614e-18
7.346938775510203,0.025575432336901186,0.0255754323369012,-1.3877787807814457e-17
9.183673469387754,0.03191997900667583,0.03191997900667584,-1.3877787807814457e-17
11.020408163265305,0.038231725740274454,0.03823172574027446,-6.938893903907228e-18
12.857142857142858,0.04450418679126288,0.04450418679126288,0.0
14.693877551020407,0.050730916781901454,0.050730916781901475,-2.0816681711721685e-17
16.53061224489796,0.05690551732620649,0.05690551732620648,6.938893903907228e-18
18.36734693877551,0.06302164360472413,0.06302164360472413,0.0
20.20408163265306,0.06907301088426154,0.06907301088426153,1.3877787807814457e-17
22.04081632653061,0.07505340097587479,0.07505340097587482,-2.7755575615628914e-17
23.87755102040816,0.08095666862447873,0.08095666862447876,-2.7755575615628914e-17
25.714285714285715,0.08677674782351161,0.08677674782351164,-2.7755575615628914e-17
27.551020408163264,0.09250765804816705,0.09250765804816706,-1.3877787807814457e-17
29.387755102040813,0.09814351040078752,0.09814351040078757,-5.551115123125783e-17
31.224489795918362,0.10367851366210498,0.103678513662105,-1.3877787807814457e-17
33.06122448979592,0.10910698024210969,0.10910698024210973,-4.163336342344337e-17
34.897959183673464,0.1144233320244339,0.11442333202443392,-1.3877787807814457e-17
36.73469387755102,0.11962210609824318,0.11962210609824318,0.0
38.57142857142858,0.12469796037174664,0.1246979603717467,-5.551115123125783e-17
40.40816326530612,0.12964567906155766,0.1296456790615577,-2.7755575615628914e-17
42.244897959183675,0.13446017805226337,0.13446017805226337,0.0
44.08163265306122,0.13913651012069722,0.13913651012069728,-5.551115123125783e-17
45.91836734693877,0.1436698700195455,0.1436698700195455,0.0
47.75510204081632,0.1480555994150631,0.1480555994150631,0.0
49.59183673469387,0.15228919167382687,0.15228919167382687,0.0
51.42857142857143,0.15636629649360592,0.15636629649360598,-5.551115123125783e-17
53.265306122448976,0.16028272437359134,0.16028272437359134,0.0
55.10204081632653,0.16403445091939114,0.16403445091939117,-2.7755575615628914e-17
56.938775510204074,0.16761762097836816,0.16761762097836813,2.7755575615628914e-17
58.77551020408163,0.17102855260106914,0.17102855260106922,-8.326672684688674e-17
60.61224489795919,0.17426374082467785,0.17426374082467788,-2.7755575615628914e-17
62.448979591836725,0.17731986127459995,0.1773198612746,-5.551115123125783e-17
64.28571428571428,0.18019377358048375,0.18019377358048383,-8.326672684688674e-17
66.12244897959184,0.18288252460316243,0.18288252460316248,-5.551115123125783e-17
67.95918367346938,0.18538335146920432,0.18538335146920437,-5.551115123125783e-17
69.79591836734693,0.18769368440995202,0.18769368440995207,-5.551115123125783e-17
71.63265306122449,0.18981114940213367,0.18981114940213373,-5.551115123125783e-17
73.46938775510203,0.19173357060733207,0.19173357060733212,-5.551115123125783e-17
75.3061224489796,0.1934589726078058,0.19345897260780587,-5.551115123125783e-17
77.14285714285715,0.1949855824363647,0.19498558243636474,-2.7755575615628914e-17
78.97959183673468,0.19631183139821304,0.19631183139821307,-2.7755575615628914e-17
80.81632653061224,0.19743635668289003,0.19743635668289006,-2.7755575615628914e-17
82.65306122448979,0.19835800276464916,0.1983580027646492,-5.551115123125783e-17
84.48979591836735,0.1990758225898396,0.19907582258983966,-5.551115123125783e-17
86.32653061224488,0.19958907855006722,0.19958907855006727,-5.551115123125783e-17
88.16326530612244,0.19989724324013752,0.19989724324013758,-5.551115123125783e-17
90.0,0.19999999999999996,0.2,-5.551115123125783e-17
