seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270245,16,0.0,6.0,2,0.8655202239497573,0.35511607930332917,256,0.6431133416648259,uniform,-0.06399746575025213,-0.06624581809750507,-0.026835987695388204,-0.030027317586876788,1.5218182408308987e-16,1.5218182408308987e-16,0.9015085946374136,0.32079889807125184,70.125,7.1875,256.0,17.0,0.676660801488759,0.04829375298713599,0.016557186946179345,0.020401208385862086,3.181572451726391,1.9469779892498291,2.91678490700844,True,True,True
