profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,32.84920407365121,8.243189602596833e-05,0.9951668284449967,0.030442137890400626,0.0037500000000000007,0.011867700108887408,0.1104446555407804
