boot_id,intercept,coef_lm_w1_times_delta_alpha,coef_delta_alpha,coef_lambda_w_g2_mean
55,1.7053701652994917,6.0889581556489025,-7.356729069713754,22.59296457455261
56,1.0180564766344815,1.0551244117031757,-2.5797186904937166,14.348173236735073
57,1.2347015111236535,2.421706636017409,-3.5237053180766185,33.02364133188048
58,0.43002138273604396,-0.49562422990036076,-1.0564907447280611,21.03928621427613
59,2.675244215319315,5.182830994486441,-8.61879306732172,19.176177384335467
60,2.019536559741975,1.907731632463195,-5.1910661114341865,8.061837786967622
61,1.0532854265514475,0.9214865402053045,-2.464170662276948,9.906016826329216
62,2.696171141101535,6.630056333285281,-9.543317200053279,13.550656112613392
63,1.1217630678787576,-1.2373853674366613,-1.3971733383496994,9.998237853413722
64,1.7449058390862073,5.235004973927804,-6.81961639629425,23.644440595416537
65,1.363063052956893,1.6848714072659106,-3.228811563030664,23.758696508166253
66,1.9685901868812705,2.2458915004197633,-5.425269287494301,9.677346908254389
67,1.3306978879189058,-0.9272939200730773,-1.5543851695683262,23.770364889735383
68,1.7584401356111499,5.749474184452864,-7.258270970010356,22.063206674999986
69,0.5434456641728147,0.9971864436066822,-1.722269489566342,28.97133876010577
70,1.966570939330144,4.547871842924851,-6.7177656781138735,28.507118634645003
71,0.7914681559432082,3.2911233229396295,-3.814466293859641,28.336660375175555
72,1.3333853429595477,1.0564482548952516,-3.0260629393484026,14.443435453016933
73,1.6904695397412726,2.2467435343442426,-4.396091994614108,23.51242172289875
74,1.846058174281858,5.228749535058532,-6.8426122477436975,21.9457052320464
75,1.7313531440050545,4.8658046279684495,-6.7488592794067825,18.06959012260979
76,0.538854280749454,-0.6848368249068589,-0.6052308390020988,27.68982232612752
77,1.3768779502739341,2.191121545127365,-4.2345021688910816,27.328959701770167
78,1.2814067604456405,2.1517248038504335,-3.780069747116624,27.462866677561706
79,2.2919856745897085,6.042454591490493,-8.401305803527766,11.418484003253063
80,0.6215059726006653,-2.7172370113758135,1.009541516041571,20.92471302461705
81,0.9751718814213374,-1.738299490411094,-0.02590065920521029,30.412771586598787
82,2.7221692586234374,4.821367914200155,-8.47955339611602,16.58426201608315
83,1.0738718647450787,3.1511941118722087,-4.061948436139445,18.128351266776594
84,0.9917667552501475,3.1426279546037375,-4.059183492934029,21.85546313329086
85,1.3481057098200837,0.3505178104802697,-2.445092198899993,15.216252248632859
86,2.247760591427397,8.464390996611831,-10.139057902822595,20.22912111234307
87,0.7169180514123953,-0.9462370543058485,-0.6576885839915401,18.965127529252904
88,1.15624716346962,2.1150146301753474,-3.4641982007105354,20.813671338825316
89,1.4929619798154197,4.688515749713945,-5.6814235243110875,36.66281383780163
90,1.6716752300281785,5.218028852352449,-6.227314161693866,33.09503737347155
91,1.9744591720222824,0.7235632800224412,-3.444716369523404,25.47046086462421
92,1.227475114782477,0.40505100048493303,-2.127170506542554,31.336102051575555
93,0.7127011676979026,0.5443119460139502,-1.6447890224285369,21.845513735529956
94,1.328506431941187,1.7718636659511477,-3.470291608209756,28.637268255877004
95,0.8731249512514612,1.4069065268977639,-2.827463759618349,13.268932837004082
96,1.3623094688959498,1.1082401362897318,-2.9873510726444232,28.940128416905168
97,2.10623468947602,4.053465236349575,-6.958325616659483,15.64954464890743
98,1.4072402678787768,3.627257475486217,-5.108193042247825,18.417497524795635
99,1.3965092195605764,0.9847460880809417,-3.041828772523947,21.767077330558706
100,1.5594516554534552,3.450505090558666,-5.2094074796537395,18.531356764528265
101,1.2495344659451737,5.001351459606199,-5.981657838293676,28.24220274110664
102,1.3461179515001134,3.696385874897171,-4.691928499061303,31.601452907028833
103,0.06476191759452293,-1.006395131544235,0.5396688670019439,25.418375612270122
104,1.412743992968559,1.6328415316184763,-3.5545057558887114,20.524825672711266
105,0.46032951271556355,-0.06954597854896417,-0.8966968699278864,22.57652107149216
106,0.8845778483341631,0.539341061747871,-2.166724875477391,16.91629200945921
107,0.4152345183138966,-2.0911235518150826,0.7903205449179256,27.679905188902403
108,1.521757727795554,2.183622760101901,-4.430316418127116,19.935736460994878
109,1.113398899608388,1.6644450106144142,-3.278080539232247,19.056177371520185
110,1.9905372372883043,5.665617574420837,-7.6255351565956895,25.59478751611479
111,3.2571706613976965,6.054893120260327,-9.72524654890103,9.943976183645777
112,2.1306527638380066,5.578734544971501,-7.465950825896334,28.105670827764644
113,1.9782375698679997,1.437819771547864,-4.692534852035559,15.309622719740686
114,1.4631808010243246,2.2956018229946893,-4.379360153518268,19.734465757799548
115,0.8822496758152014,-2.016151002840051,-0.04483309994880471,26.468175133412846
116,2.3617152476556975,8.503865577227854,-10.467346207881668,17.010699414614184
117,1.720103410983719,0.7743848889531708,-3.316498223584822,21.224528145022287
118,1.2569488509112308,5.0260206649550945,-5.456744116683516,28.39272954047814
119,1.0275684189295327,-0.4106496802661135,-1.6279029049261091,24.97680967186641
120,0.6051491890868557,0.4182609451178765,-1.323887337613623,22.321649326089716
121,1.665521372980186,3.592688637938041,-4.961699326242352,28.995020711047694
122,2.065969783257591,3.813167814169028,-6.421629077856482,30.94540251527003
123,1.8740211553337833,4.225327331029916,-6.0198634995502305,25.563544062114374
124,1.2187795066095741,4.609417460417145,-5.563599658968859,24.20353081914807
125,1.5810497460361042,4.160029582742662,-5.620403552676277,22.394938459195824
126,1.727314367760233,3.9559172916426344,-5.863475200297843,16.24413786994594
127,2.748842991957362,4.810894779760543,-7.736835130490274,25.630291091435037
128,1.6977160899313357,4.217702914219631,-5.766795376590359,31.901584427829828
129,1.9780347430900471,3.6835590830207097,-5.913386044216424,19.894425702904716
130,1.3844769060493203,2.34948919622764,-4.125892610748495,22.55969017803483
131,1.0915215208897855,0.25807372569261894,-2.317947432842755,8.975142708515516
132,2.111262529815908,5.479177883574464,-7.551037119974336,19.25823779072564
133,2.410573567938221,6.398602745757036,-8.77163557701722,25.363565442797853
134,1.3686893886098677,1.364073409432591,-3.3447830001606587,23.428922291944463
135,1.544864217674248,2.2108003167612935,-4.180084264669806,20.219248484411366
136,1.0566336083583776,0.4122109466171956,-2.1279842448713486,27.21218326606276
137,0.9105240318582577,-0.6447426242048563,-0.9333024633342962,18.754036544774017
138,1.052551823707816,-0.8177443427594322,-1.2339746633819844,28.259142993736827
139,1.4026722950213573,2.37720332242005,-4.165921517098415,14.860772633885906
140,1.1077586728462654,-2.595185490517332,-0.6162589488345249,18.254035196723976
141,1.8279134524350522,5.97833614905708,-7.546047047112285,39.601542181296075
142,1.1110211895086217,1.1853274727964431,-2.767574462240436,14.386727917864084
143,1.5679587383321716,3.1488921093669964,-4.918053315588467,23.96977853664853
144,1.444499235392622,1.5336997885729684,-3.4440377957550723,15.161991686662542
145,1.4333602018922909,2.2166120140930694,-4.361401214443468,15.515427122625129
146,1.3911285268805542,1.4134926043898957,-3.469709104376298,17.224293972482023
147,1.8889498698583647,3.485267259885395,-6.250436689317637,0.9414788393624274
148,1.4131914945849888,2.5305202070121684,-4.090281256053968,23.391678534613277
149,1.7731691239671599,4.517802322092993,-6.291661309678187,26.169475333440396
150,1.4643387304282904,3.8191189657818554,-5.241239496299069,18.465462524327183
151,1.649737944225858,4.963452939348993,-6.060363317351331,22.52872719619167
152,0.839595709974808,1.1212857733898292,-2.189663001495599,29.887149620700477
153,1.131749299067672,1.3831322064911444,-2.679290920443611,18.296485074729357
154,1.6516456796390413,1.6380170208397644,-3.9676397753739967,26.95919034001611
155,0.6195646588209737,-0.8991832568203603,-0.1810708819355877,28.66684897180807
156,1.1110466289928196,4.43938798274801,-5.598482439419393,17.16585831590261
157,0.4397504169856854,1.7817702191961353,-2.411569023968939,37.253357184824395
158,1.0457175704649087,1.6088000883252422,-3.2153304587253513,19.367489439254584
159,1.8761893078027092,5.812645015805685,-7.456523623664347,35.029816313111226
160,1.1523338329060484,1.997710891796988,-3.221141550990835,13.037974822860136
161,0.7430439715639413,-2.154117828980488,0.4641738734852174,26.937079878969744
162,1.818164825047162,4.462987516038882,-6.501388576865994,21.97671463612823
163,2.0646629298817314,5.488196479670396,-7.209870218100332,31.559606060406797
164,2.012260196567118,6.194475460745885,-7.945831844090015,18.19349351379207
165,1.4338977426329116,1.281396984530576,-2.9458012293029756,39.72751366096782
166,1.3442328223482454,3.3650702322368593,-4.885922291717523,27.247174585048093
167,1.5877872395992543,2.8996839730035133,-4.9179880775880935,14.73822006198689
168,0.4756628822858263,-0.9278324605704534,-0.3914509498579099,23.138515247910153
169,0.4740748894906618,-2.925229843810256,0.9714440273172028,24.34047712618448
170,1.4465956287732653,-0.05118886370416713,-2.3391122055768827,13.144940974277521
171,1.6136127600493975,5.160238707042202,-6.407223375387895,33.78225220644851
172,0.699571587642817,-5.492838259403763,2.479018360225988,14.247439539232214
173,1.24924291494084,3.0523383571361626,-3.9629742702082975,32.859655761928806
174,1.6486381211729635,2.5434753780431043,-4.502924421306676,25.404403149953527
175,1.2746503264375062,1.0120645729013718,-2.623723710477364,31.849719755638375
176,0.7339222508858463,1.456861501473657,-2.127288184495237,37.82442067925216
177,1.5689200701656094,0.14031004374195546,-2.779729078890574,19.279076173197083
178,0.7828138641486422,-1.289738350422761,-0.5572891193984345,14.438404569228963
179,0.7195488310778606,-4.310933383537062,1.615545408442924,21.108153787721047
