split_id,n_train,n_test,train_r2,test_r2,intercept,coef_lm_w1_times_delta_alpha,coef_delta_alpha,coef_lambda_w_g2_mean
0,33,15,0.5513232932190233,0.528008793182089,1.1964758392631918,4.424946209706158,-5.165472419484317,26.932716902307735
1,33,15,0.6196370831771395,0.2269320204006149,1.8187655464702186,3.7698148869800296,-5.63365799190371,24.391415727510346
2,33,15,0.5733715380308335,0.5159157340665763,1.6023555920809816,3.740014120737717,-5.640610128796476,20.14015216114989
3,33,15,0.541025361928443,0.5329650874798659,1.0905234304178195,2.4360845398163216,-3.867932297462838,23.33574351163917
4,33,15,0.6369303295106346,0.3303103645528035,1.9198592296046595,4.783913458362279,-6.6482106718944145,24.46446802654741
5,33,15,0.6096193775731562,0.318982969310442,0.6700205000280435,-0.4960418575748502,-0.571576493757115,29.894257306876156
6,33,15,0.5165643024768021,0.4371826777084963,0.7936097325215952,-2.7883121993333555,0.30327578041809866,15.018159071324435
7,33,15,0.5457175520738327,0.5509424763566537,0.8251090303918733,0.7132347391118096,-2.0368288415578064,23.26323574871109
