case_id,profile,alpha1,alpha2,delta_alpha,lambda_matter_w1_mean,lm_w1_times_delta_alpha,lambda_vac_w1_mean,state_spread_phi90,lambda_w_g2_mean,coh_ptr_g2_mean,jump_rate_g2_mean,lambda_eff_raw,clausius_r2,lambda_eff_proxy
10,oscillating,0.3123249580450998,0.6445121470587825,0.3321871890136826,0.49491462820554283,0.1644042991453511,0.3321871890136826,1.080151973297678,0.028958782047592564,0.07945653265815353,0.002875,-1.9910298983516603,0.0219429128844415,-0.024041045406904986
11,oscillating,0.26038977962033893,0.7158494066495582,0.45545962702921927,0.6256832972931626,0.284973481223556,0.45545962702921927,1.0741692576728243,0.006483332037914687,0.11069603050917051,0.0037500000000000007,-0.637233283975135,0.0063648432718753645,-0.003137917348551669
12,constant,0.17759157049758242,0.8917444775919458,0.7141529070943633,0.7628816266723185,0.544814131456913,0.7141529070943633,1.3891339381698846,-0.04005049904658389,0.04787710139688795,0.0035416666666666665,-8.68496702686816,0.9920891622982448,-2.2526127428338056
13,oscillating,0.3449286488486258,0.5730314676022444,0.22810281875361868,0.488930331304468,0.1115263867446898,0.22810281875361865,1.158161048725402,0.04994783991013047,0.025288873872734097,0.0023333333333333335,4.7668559919371445,0.04702219500892302,0.08238885950897713
14,gaussian,0.24415852975964794,0.7628283225009449,0.518669792741297,0.668710178395313,0.34683976963229274,0.5186697927412969,1.1535118383778755,-0.0001955903521756156,0.10996685301280326,0.003208333333333334,1.0158599019170382,0.010297482803751867,0.0072190076333906615
15,gaussian,0.2032770522397016,0.78650170465956,0.5832246524198584,0.6748980147770915,0.3936171600872217,0.5832246524198584,1.2250758558546904,-0.0007287238741580685,0.09804932344403264,0.0034583333333333332,-2.4749451300711827,0.06380899385638394,-0.07947912291305602
16,constant,0.1553528174931498,0.8735380034038419,0.7181851859106921,0.717105121862162,0.5150142752620863,0.718185185910692,1.3820292160130196,-0.029929856982366353,0.04597365453811497,0.004458333333333333,-11.459623271044704,0.898076947546637,-2.2653930631636876
17,gaussian,0.3877278008779728,0.498954222301778,0.11122642142380519,0.368081642505226,0.040940403887652674,0.11122642142380519,1.2689930490884644,0.0013229232168882749,0.04867472515549887,0.002125,11.449330739707912,0.18017255309390212,0.4543351572308848
18,constant,0.10719258949453969,0.8746846396206707,0.767492050126131,0.8326533789410789,0.6390548488479388,0.767492050126131,1.4644769248231764,-0.05234007534832967,0.02207455488240328,0.003916666666666667,-6.632808329141143,0.9999537160011439,-2.032361771501157
19,gaussian,0.09026215067823654,0.8963861805898254,0.8061240299115889,0.7994138682320556,0.6444267290264366,0.8061240299115887,1.498040549378323,-0.001709785055925464,0.0030881115056712494,0.00425,-14.444837185317498,0.6004634244665635,-1.6436333909487437
20,oscillating,0.185769807028736,0.822629497340749,0.636859690312013,0.6999055099397792,0.44574160630791926,0.6368596903120131,1.2895156616816417,-0.02879857440208112,0.08087399891844467,0.004416666666666668,-2.9044743029341364,0.10353819573242151,-0.14103177359608218
21,constant,0.2996499124553041,0.6190039683176983,0.31935405586239424,0.5113117870778593,0.1632894930135633,0.3193540558623943,1.086281617547168,0.032188525396304395,0.07391969738650414,0.0025,12.024488120248462,0.9700013557049889,2.489829828331824
22,gaussian,0.21649684528776306,0.7935423696324682,0.5770455243447051,0.6868030554618253,0.3963166292605146,0.577045524344705,1.2213593721770053,-0.0007303997780131648,0.09963529447094496,0.0035833333333333333,-2.130242678444634,0.028157671075743407,-0.032131015094218035
23,oscillating,0.36017241465781413,0.6562131435821784,0.2960407289243643,0.5211842633494707,0.15429176922588514,0.2960407289243643,1.101471638528276,0.042414406701622484,0.06293216338858872,0.0028333333333333335,-0.5013593900124745,0.0016084214118636808,-0.0006536157495416282
24,oscillating,0.19853247131596333,0.7627294547445097,0.5641969834285464,0.6473246654387272,0.3652186235394229,0.5641969834285464,1.1975258579701051,-0.010686117982249041,0.10264598004089551,0.003875,1.7745327314062953,0.044226953623199394,0.045132825475690246
25,constant,0.16972542826893217,0.8608818243410117,0.6911563960720796,0.720138172629468,0.4977281040685162,0.6911563960720793,1.3534758434789869,-0.032372787265696715,0.058443107913180956,0.004291666666666667,-9.798848421974672,0.9231599408263411,-2.196603228804646
26,oscillating,0.2272883253600701,0.7454950713051562,0.5182067459450862,0.598738703069761,0.310270434989162,0.5182067459450862,1.1354651505525541,-0.0035105493121008772,0.11001317098587546,0.0032500000000000003,1.3559169661970816,0.03779293105312498,0.03238589722438638
27,gaussian,0.38915569620847107,0.5646895708028055,0.17553387459433445,0.4191506675684714,0.07357514071709563,0.1755338745943344,1.2111515206100136,0.0011121558891864051,0.007636978138364112,0.00275,20.77010727174077,0.3780432930366564,1.1645766552707288
28,gaussian,0.30801035786013575,0.7080113433471505,0.4000009854870148,0.5410390230572548,0.21641614240983365,0.4000009854870148,1.0207302361768513,0.000602611138504226,0.10184571700181111,0.003208333333333334,1.8267454648513968,0.04066003785911709,0.04225090402365819
29,oscillating,0.19474277406731264,0.7801468788471063,0.5854041047797937,0.6544146985093646,0.3830970507356132,0.5854041047797938,1.2223036230225648,-0.01747976904852113,0.09747032908950012,0.003833333333333333,2.2087567728763284,0.05793332056363221,0.06754350625037361
30,constant,0.16233949691421562,0.8867096672375512,0.7243701703233356,0.8148131614555422,0.5902263485452467,0.7243701703233356,1.413236193863698,-0.05037007743849855,0.04304511572009802,0.003958333333333334,-7.13544903202748,0.9986955203746164,-2.0934964461455237
31,oscillating,0.1637556869919001,0.8591011415965856,0.6953454546046854,0.753969561634523,0.5242693075928528,0.6953454546046854,1.3665018638465356,-0.02668280754264648,0.056552938002928196,0.004,-1.4425225884485071,0.013319855872832354,-0.011895048911579494
32,gaussian,0.08654914977189185,0.8934165420207395,0.8068673922488476,0.8459044967102347,0.682532755352161,0.8068673922488476,1.5105037154315184,-0.0011418080428284795,0.0027270113145119535,0.0035000000000000005,-3.511338886360915,0.06733126038620629,-0.10144087156685135
33,constant,0.3460171883838574,0.591411378794209,0.2453941904103516,0.4657308324113833,0.11428764056873054,0.2453941904103516,1.15012712453051,0.02642536231839724,0.03550006217709683,0.0027916666666666667,18.953605467066716,0.8953323855627939,2.6800967839134895
34,oscillating,0.07413891565072614,0.9612292659164214,0.8870903502656953,0.8782604064073134,0.7790963315443555,0.8870903502656954,1.605621777605307,-0.04753937923167294,0.03384391113054545,0.004583333333333333,-2.8119404345666275,0.045609319097496104,-0.061031579453295695
35,gaussian,0.06160969086428461,0.9556035407035962,0.8939938498393116,0.8358406429608909,0.7472363942527723,0.8939938498393116,1.6024726785168781,-0.0014360312329972876,0.036652807091865136,0.004291666666666668,-7.896055997377162,0.19131202987110896,-0.41813310913467244
36,oscillating,0.08544985603495156,0.9780896622378668,0.8926398062029152,0.831718854456907,0.7424253570577241,0.8926398062029152,1.599970672374379,-0.03703785250363957,0.03611491212614206,0.004666666666666667,-0.4178359348328253,0.0008923095787525259,-0.0003115335776503693
37,gaussian,0.13459728355985134,0.8099926503917932,0.6753953668319419,0.7284475262562444,0.4919900842136568,0.6753953668319419,1.338465805484121,-0.000980592993162336,0.06536297410576054,0.0037916666666666667,-2.2119429009765486,0.034666282550240624,-0.040451253780767034
38,constant,0.15034163636789008,0.8910831538942829,0.7407415175263928,0.8171746640618205,0.6053152007412732,0.7407415175263928,1.4315837346947058,-0.05048133751552299,0.035164275635693285,0.004,-6.975007409031433,0.9997161374192522,-2.0757231902558857
39,oscillating,0.21501693697119445,0.8107229279492472,0.5957059909780528,0.6471042308740855,0.3854838671189378,0.5957059909780527,1.2316434465065291,-0.018098535819284344,0.09458402751952269,0.004041666666666667,-0.3596501089233474,0.0025131048611534146,-0.0007720946568310962
40,constant,0.11508372659494262,0.9692867846773441,0.8542030580824015,0.8797455673393378,0.7514813539556997,0.8542030580824014,1.5703264954276204,-0.05096909115693771,0.01959187372242035,0.004458333333333333,-6.479351792753448,0.9999974393861413,-2.012140977179236
41,constant,0.4042499080627205,0.549092350546293,0.1448424424835725,0.4201425490041991,0.06085447298904225,0.1448424424835725,1.2335929197841895,0.024928836379305853,0.0273599344814243,0.00225,16.72563654146361,0.8405871427400966,2.416698108843518
42,constant,0.07993673134235178,0.9512552204814945,0.8713184891391427,0.8292085456350236,0.7225047371639746,0.8713184891391426,1.5762173671991255,-0.0312750926922495,0.02715089969026458,0.003916666666666667,-8.749547412334344,0.766183724676437,-1.7447695640149354
43,constant,0.1893242993803726,0.8406339603368991,0.6513096609565264,0.7605390339189729,0.4953464203259704,0.6513096609565264,1.320390386362151,-0.036874644459997295,0.07532629833984499,0.0034583333333333332,-9.95319802475109,0.9984792120388611,-2.3899912647530357
44,gaussian,0.11672564709063848,0.8794027187692401,0.7626770716786017,0.7364974066110961,0.5617096853730351,0.7626770716786015,1.4351449386864799,-0.001373204281976592,0.024411533859846755,0.00425,-10.350268645880805,0.2748939108417958,-0.6677836723676043
45,constant,0.3462358345077118,0.5935794126315835,0.24734357812387175,0.47689555752828383,0.11795705359042445,0.24734357812387173,1.1464158849830783,0.025786612163575216,0.036630162192980785,0.002541666666666667,13.21821056223773,0.7193430507959941,1.9095130882542286
46,gaussian,0.22662235222640406,0.7455784678894318,0.5189561156630278,0.6866698932005756,0.35635154051811685,0.5189561156630277,1.1583255471728102,-9.92766730025678e-05,0.10993795132084005,0.0034583333333333332,-2.431049705786949,0.07338148130387834,-0.09046955175019616
47,constant,0.15538031085940224,0.8629502377633103,0.7075699269039081,0.7911107833570897,0.5597661991528694,0.707569926903908,1.3890725326353741,-0.02327832804497474,0.050944240696435196,0.004291666666666668,-5.905661795264422,0.2481809602800068,-0.4795704001248114
