K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.38018443925214174,0.28953973107679515,0.28953973107679515,0.0,0.0
8,0.19009221962607087,0.2895397310767952,0.28953973107679515,1.9172205149466796e-16,1.9172205149466797e-14
16,0.09504610981303543,0.2895397310767951,0.28953973107679515,1.9172205149466796e-16,1.9172205149466797e-14
32,0.04752305490651772,0.2895397310767952,0.28953973107679515,1.9172205149466796e-16,1.9172205149466797e-14
64,0.02376152745325886,0.28953973107679526,0.28953973107679515,3.834441029893359e-16,3.8344410298933594e-14
128,0.01188076372662943,0.2895397310767952,0.28953973107679515,1.9172205149466796e-16,1.9172205149466797e-14
