profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,0.5151764049987301,1.509141720128584,1.5091417201285866,0.7016935109645559,0.7016935109645557,3.164410122872677e-16,3.164410122872677e-14
gaussian,1.7202221009357743,1.5091417201285857,1.5091417201285866,0.7016935109645552,0.7016935109645558,7.911025307181692e-16,7.911025307181693e-14
oscillating,-7.330458075496287,1.5091417201285873,1.5091417201285866,0.7016935109645565,0.7016935109645559,7.91102530718169e-16,7.91102530718169e-14
